path	status	reason
admin_frontend/assets/sidebar.css	reviewed	batch 242 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/assets/top_menu_bar.css	reviewed	batch 242 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/dev.env	reviewed	batch 242 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/src/askama_entities.rs	reviewed	batch 242 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/src/config.rs	reviewed	batch 242 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/src/error.rs	reviewed	batch 242 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/src/ext/api.rs	reviewed	batch 242 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/src/ext/entities.rs	reviewed	batch 242 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/src/ext/error.rs	reviewed	batch 242 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/src/ext/mod.rs	reviewed	batch 243 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/src/lib.rs	reviewed	batch 243 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/src/main.rs	reviewed	batch 243 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/src/models.rs	reviewed	batch 243 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/src/response.rs	reviewed	batch 243 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/src/session.rs	reviewed	batch 243 last-line length matched; model self-reported heading only, not tool-verified grok; main-session set HttpOnly and SameSite=Lax before marking reviewed
admin_frontend/src/templates.rs	reviewed	batch 243 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/src/web_api.rs	reviewed	batch 243 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/src/web_app.rs	reviewed	batch 243 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/templates/components/admin_navigate.html	reviewed	batch 243 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/templates/components/admin_sidebar.html	reviewed	batch 243 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/templates/components/admin_sso_create.html	reviewed	batch 243 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/templates/components/admin_sso_detail.html	reviewed	batch 243 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/templates/components/admin_sso_list.html	reviewed	batch 243 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/templates/components/admin_top_menu_bar.html	reviewed	batch 243 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/templates/components/admin_user_details.html	reviewed	batch 244 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/templates/components/admin_users.html	reviewed	batch 244 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/templates/components/change_password.html	reviewed	batch 244 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/templates/components/create_user.html	reviewed	batch 244 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/templates/components/invite.html	reviewed	batch 244 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/templates/components/message.html	reviewed	batch 244 last-line length matched; model self-reported heading only, not tool-verified grok; main-session switched toast to textContent before marking reviewed
admin_frontend/templates/components/navigate.html	reviewed	batch 244 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/templates/components/shared_workspaces.html	reviewed	batch 244 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/templates/components/sidebar.html	reviewed	batch 244 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/templates/components/top_menu_bar.html	reviewed	batch 244 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/templates/components/user_details.html	reviewed	batch 244 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/templates/components/user_usage.html	reviewed	batch 244 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/templates/components/workspace_usage.html	reviewed	batch 244 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/templates/layouts/base.html	reviewed	batch 244 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/templates/pages/admin_home.html	reviewed	batch 244 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/templates/pages/home.html	reviewed	batch 245 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/templates/pages/login.html	reviewed	batch 245 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/templates/pages/login_callback.html	reviewed	batch 245 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/templates/pages/login_v2.html	reviewed	batch 245 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/templates/pages/open_appflowy_or_download.html	reviewed	batch 245 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/templates/pages/payment_success_redirect.html	reviewed	batch 245 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/templates/pages/redirect.html	reviewed	batch 245 last-line length matched; model self-reported heading only, not tool-verified grok
admin_frontend/tests/main.rs	test-fixture	test or fixture path
admin_frontend/tests/oauth/mod.rs	test-fixture	test or fixture path
admin_frontend/tests/utils/mod.rs	test-fixture	test or fixture path
admin_frontend/tests/utils/test_config.rs	test-fixture	test or fixture path
assets/images/check_disk_usage.png	asset	binary or font asset, not executable logic
assets/images/comment_out_admin_frontend.png	asset	binary or font asset, not executable logic
assets/images/comment_out_deps_on_admin_frontend.png	asset	binary or font asset, not executable logic
assets/images/comment_out_tunnel.png	asset	binary or font asset, not executable logic
assets/images/create_google_credentials.png	asset	binary or font asset, not executable logic
assets/images/create_google_oauth_client_id.png	asset	binary or font asset, not executable logic
assets/images/deployment_arch.png	asset	binary or font asset, not executable logic
assets/images/edit_google_env.png	asset	binary or font asset, not executable logic
assets/images/env_self_host.png	asset	binary or font asset, not executable logic
assets/images/google_callback_url.png	asset	binary or font asset, not executable logic
assets/images/google_client_id.png	asset	binary or font asset, not executable logic
assets/images/google_ec2_public_ip.png	asset	binary or font asset, not executable logic
assets/images/ipv4_ec2.png	asset	binary or font asset, not executable logic
assets/images/okta_integration/app_general_settings.png	asset	binary or font asset, not executable logic
assets/images/okta_integration/appflowy_click_admin.png	asset	binary or font asset, not executable logic
assets/images/okta_integration/appflowy_create_sso.png	asset	binary or font asset, not executable logic
assets/images/okta_integration/appflowy_list_sso.png	asset	binary or font asset, not executable logic
assets/images/okta_integration/assign_appflowy.png	asset	binary or font asset, not executable logic
assets/images/okta_integration/choose_saml_then_next.png	asset	binary or font asset, not executable logic
assets/images/okta_integration/click_on_admin.png	asset	binary or font asset, not executable logic
assets/images/okta_integration/click_on_applications.png	asset	binary or font asset, not executable logic
assets/images/okta_integration/configure_saml.png	asset	binary or font asset, not executable logic
assets/images/okta_integration/copy_metadata_url.png	asset	binary or font asset, not executable logic
assets/images/okta_integration/create_app_integration.png	asset	binary or font asset, not executable logic
assets/images/okta_integration/open_appflowy.png	asset	binary or font asset, not executable logic
assets/images/okta_integration/saml_integration_feedback.png	asset	binary or font asset, not executable logic
assets/images/security_group.png	asset	binary or font asset, not executable logic
assets/logos/appflowy_logo_black.svg	asset	binary or font asset, not executable logic
assets/logos/appflowy_logo_white.svg	asset	binary or font asset, not executable logic
assets/mailer_templates/build_production/access_request.html	reviewed	batch 245 last-line length matched; model self-reported heading only, not tool-verified grok
assets/mailer_templates/build_production/access_request_approved_notification.html	reviewed	batch 245 last-line length matched; model self-reported heading only, not tool-verified grok
assets/mailer_templates/build_production/confirmation.html	reviewed	batch 245 last-line length matched; model self-reported heading only, not tool-verified grok
assets/mailer_templates/build_production/images/appflowy-logo.png	asset	binary or font asset, not executable logic
assets/mailer_templates/build_production/images/appflowy.png	asset	binary or font asset, not executable logic
assets/mailer_templates/build_production/import_data_fail.html	reviewed	batch 245 last-line length matched; model self-reported heading only, not tool-verified grok
assets/mailer_templates/build_production/import_data_success.html	reviewed	batch 245 last-line length matched; model self-reported heading only, not tool-verified grok
assets/mailer_templates/build_production/magic_link.html	reviewed	batch 245 last-line length matched; model self-reported heading only, not tool-verified grok
assets/mailer_templates/build_production/page_mention_notification.html	reviewed	batch 245 last-line length matched; model self-reported heading only, not tool-verified grok
assets/mailer_templates/build_production/recovery.html	reviewed	batch 245 last-line length matched; model self-reported heading only, not tool-verified grok
assets/mailer_templates/build_production/workspace_invitation.html	reviewed	batch 246 last-line length matched; model self-reported heading only, not tool-verified grok
deny.toml	reviewed	batch 246 last-line length matched; model self-reported heading only, not tool-verified grok
deploy.env	reviewed	batch 246 last-line length matched; model self-reported heading only, not tool-verified grok
dev.env	reviewed	batch 246 last-line length matched; model self-reported heading only, not tool-verified grok
doc/AUTHENTICATION.md	reviewed	batch 246 last-line length matched; model self-reported heading only, not tool-verified grok
doc/CONTRIBUTING.md	reviewed	batch 246 last-line length matched; model self-reported heading only, not tool-verified grok
doc/DEPLOYMENT.md	reviewed	batch 246 last-line length matched; model self-reported heading only, not tool-verified grok
doc/EC2_SELF_HOST_GUIDE.md	reviewed	batch 246 last-line length matched; model self-reported heading only, not tool-verified grok
doc/GUIDE.md	reviewed	batch 246 last-line length matched; model self-reported heading only, not tool-verified grok
doc/LOCAL_BUILD.md	reviewed	batch 246 last-line length matched; model self-reported heading only, not tool-verified grok
doc/OKTA_SAML.md	reviewed	batch 246 last-line length matched; model self-reported heading only, not tool-verified grok
doc/README.md	doc	readme
doc/SUPABASE_AUTH.md	reviewed	batch 246 last-line length matched; model self-reported heading only, not tool-verified grok
docker-compose-ci.yml	reviewed	batch 246 last-line length matched; model self-reported heading only, not tool-verified grok
docker-compose-dev.yml	reviewed	batch 246 last-line length matched; model self-reported heading only, not tool-verified grok
docker-compose-extras.yml	reviewed	batch 246 last-line length matched; model self-reported heading only, not tool-verified grok
docker-compose.coolify.yml	reviewed	batch 247 last-line length matched; model self-reported heading only, not tool-verified grok
docker-compose.override.yml	reviewed	batch 247 last-line length matched; model self-reported heading only, not tool-verified grok
docker-compose.yml	reviewed	batch 247 last-line length matched; model self-reported heading only, not tool-verified grok
docker/gotrue/Dockerfile	reviewed	batch 247 last-line length matched; model self-reported heading only, not tool-verified grok
docker/gotrue/start.sh	reviewed	batch 247 last-line length matched; model self-reported heading only, not tool-verified grok
docker/pgadmin/servers.json	reviewed	batch 247 last-line length matched; model self-reported heading only, not tool-verified grok
docker/supabase-nginx/Dockerfile	reviewed	batch 247 last-line length matched; model self-reported heading only, not tool-verified grok
docker/supabase-shim/00-auth-shim.sql	reviewed	batch 247 last-line length matched; model self-reported heading only, not tool-verified grok
docker/supabase-shim/Dockerfile	reviewed	batch 247 last-line length matched; model self-reported heading only, not tool-verified grok
docker/web/Dockerfile	reviewed	batch 247 last-line length matched; model self-reported heading only, not tool-verified grok
docker/web/nginx.conf	reviewed	batch 247 last-line length matched; model self-reported heading only, not tool-verified grok
email_template/.editorconfig	reviewed	batch 247 last-line length matched; model self-reported heading only, not tool-verified grok
email_template/.gitignore	reviewed	batch 247 last-line length matched; model self-reported heading only, not tool-verified grok
email_template/.npmrc	reviewed	batch 247 last-line length matched; model self-reported heading only, not tool-verified grok
email_template/LICENSE	reviewed	batch 247 last-line length matched; model self-reported heading only, not tool-verified grok
email_template/README.md	doc	readme
email_template/config.js	reviewed	batch 248 last-line length matched; model self-reported composer, not tool-verified grok
email_template/config.production.js	reviewed	batch 248 last-line length matched; model self-reported composer, not tool-verified grok
email_template/package.json	reviewed	batch 248 last-line length matched; model self-reported composer, not tool-verified grok
email_template/pnpm-lock.yaml	generated	lockfile
email_template/src/components/button.html	reviewed	batch 248 last-line length matched; model self-reported composer, not tool-verified grok
email_template/src/components/divider.html	reviewed	batch 248 last-line length matched; model self-reported composer, not tool-verified grok
email_template/src/components/footer.html	reviewed	batch 248 last-line length matched; model self-reported composer, not tool-verified grok
email_template/src/components/spacer.html	reviewed	batch 248 last-line length matched; model self-reported composer, not tool-verified grok
email_template/src/components/v-fill.html	reviewed	batch 248 last-line length matched; model self-reported composer, not tool-verified grok
email_template/src/components/v-image.html	reviewed	batch 248 last-line length matched; model self-reported composer, not tool-verified grok
email_template/src/css/resets.css	reviewed	batch 248 last-line length matched; model self-reported composer, not tool-verified grok
email_template/src/css/tailwind.css	reviewed	batch 248 last-line length matched; model self-reported composer, not tool-verified grok
email_template/src/css/utilities.css	reviewed	batch 248 last-line length matched; model self-reported composer, not tool-verified grok
email_template/src/images/appflowy-logo.png	asset	binary or font asset, not executable logic
email_template/src/images/appflowy.png	asset	binary or font asset, not executable logic
email_template/src/layouts/main.html	reviewed	batch 248 last-line length matched; model self-reported composer, not tool-verified grok
email_template/src/templates/access_request.html	reviewed	batch 248 last-line length matched; model self-reported composer, not tool-verified grok
email_template/src/templates/access_request_approved_notification.html	reviewed	batch 248 last-line length matched; model self-reported composer, not tool-verified grok
email_template/src/templates/confirmation.html	reviewed	batch 249 last-line length matched; model self-reported heading, not tool-verified grok
email_template/src/templates/import_data_fail.html	reviewed	batch 249 last-line length matched; model self-reported heading, not tool-verified grok
email_template/src/templates/import_data_success.html	reviewed	batch 249 last-line length matched; model self-reported heading, not tool-verified grok
email_template/src/templates/magic_link.html	reviewed	batch 249 last-line length matched; model self-reported heading, not tool-verified grok
email_template/src/templates/page_mention_notification.html	reviewed	batch 249 last-line length matched; model self-reported heading, not tool-verified grok
email_template/src/templates/recovery.html	reviewed	batch 249 last-line length matched; model self-reported heading, not tool-verified grok
email_template/src/templates/workspace_invitation.html	reviewed	batch 249 last-line length matched; model self-reported heading, not tool-verified grok
email_template/tailwind.config.js	reviewed	batch 249 last-line length matched; model self-reported heading, not tool-verified grok
env.deploy.secret.example	reviewed	batch 249 last-line length matched; model self-reported heading, not tool-verified grok
env.dev.secret.example	reviewed	batch 249 last-line length matched; model self-reported heading, not tool-verified grok
external_proxy_config/nginx/appflowy.site.conf	reviewed	batch 249 last-line length matched; model self-reported heading, not tool-verified grok
libs/access-control/Cargo.toml	reviewed	batch 249 last-line length matched; model self-reported heading, not tool-verified grok
libs/access-control/src/act.rs	reviewed	batch 249 last-line length matched; model self-reported heading, not tool-verified grok
libs/access-control/src/casbin/access.rs	reviewed	batch 249 last-line length matched; model self-reported heading, not tool-verified grok
libs/access-control/src/casbin/adapter.rs	reviewed	batch 249 last-line length matched; model self-reported heading, not tool-verified grok
libs/access-control/src/casbin/ars_membership.rs	reviewed	batch 250 last-line length matched; model self-reported heading, not tool-verified grok
libs/access-control/src/casbin/collab.rs	reviewed	batch 250 last-line length matched; model self-reported heading, not tool-verified grok
libs/access-control/src/casbin/enforcer.rs	reviewed	batch 250 last-line length matched; model self-reported heading, not tool-verified grok
libs/access-control/src/casbin/enforcer_v2.rs	reviewed	batch 250 last-line length matched; model self-reported heading, not tool-verified grok
libs/access-control/src/casbin/mod.rs	reviewed	batch 250 last-line length matched; model self-reported heading, not tool-verified grok
libs/access-control/src/casbin/performance_comparison_tests.rs	reviewed	batch 250 last-line length matched; model self-reported heading, not tool-verified grok
libs/access-control/src/casbin/redis_cache.rs	reviewed	batch 250 last-line length matched; model self-reported heading, not tool-verified grok
libs/access-control/src/casbin/util.rs	reviewed	batch 250 last-line length matched; model self-reported heading, not tool-verified grok
libs/access-control/src/casbin/workspace.rs	reviewed	batch 250 last-line length matched; model self-reported heading, not tool-verified grok
libs/access-control/src/collab.rs	reviewed	batch 250 last-line length matched; model self-reported heading, not tool-verified grok
libs/access-control/src/entity.rs	reviewed	batch 250 last-line length matched; model self-reported heading, not tool-verified grok
libs/access-control/src/lib.rs	reviewed	batch 250 last-line length matched; model self-reported heading, not tool-verified grok
libs/access-control/src/metrics.rs	reviewed	batch 250 last-line length matched; model self-reported heading, not tool-verified grok
libs/access-control/src/noops/collab.rs	reviewed	batch 250 last-line length matched; model self-reported heading, not tool-verified grok
libs/access-control/src/noops/mod.rs	reviewed	batch 250 last-line length matched; model self-reported heading, not tool-verified grok
libs/access-control/src/noops/workspace.rs	reviewed	batch 251 last-line length matched; model self-reported heading, not tool-verified grok
libs/access-control/src/request.rs	reviewed	batch 251 last-line length matched; model self-reported heading, not tool-verified grok
libs/access-control/src/workspace.rs	reviewed	batch 251 last-line length matched; model self-reported heading, not tool-verified grok
libs/app-error/Cargo.toml	reviewed	batch 251 last-line length matched; model self-reported heading, not tool-verified grok
libs/app-error/src/gotrue.rs	reviewed	batch 251 last-line length matched; model self-reported heading, not tool-verified grok
libs/app-error/src/lib.rs	reviewed	batch 251 last-line length matched; model self-reported heading, not tool-verified grok
libs/appflowy-ai-client/Cargo.toml	reviewed	batch 251 last-line length matched; model self-reported heading, not tool-verified grok
libs/appflowy-ai-client/src/client.rs	reviewed	batch 251 last-line length matched; model self-reported heading, not tool-verified grok
libs/appflowy-ai-client/src/dto.rs	reviewed	batch 251 last-line length matched; model self-reported heading, not tool-verified grok
libs/appflowy-ai-client/src/error.rs	reviewed	batch 251 last-line length matched; model self-reported heading, not tool-verified grok
libs/appflowy-ai-client/src/lib.rs	reviewed	batch 251 last-line length matched; model self-reported heading, not tool-verified grok
libs/appflowy-ai-client/tests/chat_test/completion_test.rs	test-fixture	test or fixture path
libs/appflowy-ai-client/tests/chat_test/context_test.rs	test-fixture	test or fixture path
libs/appflowy-ai-client/tests/chat_test/mod.rs	test-fixture	test or fixture path
libs/appflowy-ai-client/tests/chat_test/model_config_test.rs	test-fixture	test or fixture path
libs/appflowy-ai-client/tests/chat_test/qa_test.rs	test-fixture	test or fixture path
libs/appflowy-ai-client/tests/index_test/index_search_test.rs	test-fixture	test or fixture path
libs/appflowy-ai-client/tests/index_test/mod.rs	test-fixture	test or fixture path
libs/appflowy-ai-client/tests/main.rs	test-fixture	test or fixture path
libs/appflowy-ai-client/tests/row_test/mod.rs	test-fixture	test or fixture path
libs/appflowy-ai-client/tests/row_test/summarize_test.rs	test-fixture	test or fixture path
libs/appflowy-ai-client/tests/row_test/translate_test.rs	test-fixture	test or fixture path
libs/appflowy-proto/Cargo.toml	reviewed	batch 251 last-line length matched; model self-reported heading, not tool-verified grok
libs/appflowy-proto/build.rs	reviewed	batch 251 last-line length matched; model self-reported heading, not tool-verified grok
libs/appflowy-proto/proto/collab.proto	reviewed	batch 251 last-line length matched; model self-reported heading, not tool-verified grok
libs/appflowy-proto/proto/messages.proto	reviewed	batch 251 last-line length matched; model self-reported heading, not tool-verified grok
libs/appflowy-proto/proto/notification.proto	reviewed	batch 252 last-line length matched; model self-reported heading, not tool-verified grok
libs/appflowy-proto/src/client_message.rs	reviewed	batch 252 last-line length matched; model self-reported heading, not tool-verified grok
libs/appflowy-proto/src/lib.rs	reviewed	batch 252 last-line length matched; model self-reported heading, not tool-verified grok
libs/appflowy-proto/src/pb/collab.rs	reviewed	batch 252 last-line length matched; model self-reported heading, not tool-verified grok
libs/appflowy-proto/src/pb/messages.rs	reviewed	batch 252 last-line length matched; model self-reported heading, not tool-verified grok
libs/appflowy-proto/src/pb/mod.rs	reviewed	batch 252 last-line length matched; model self-reported heading, not tool-verified grok
libs/appflowy-proto/src/pb/notification.rs	reviewed	batch 252 last-line length matched; model self-reported heading, not tool-verified grok
libs/appflowy-proto/src/server_message.rs	reviewed	batch 252 last-line length matched; model self-reported heading, not tool-verified grok
libs/appflowy-proto/src/shared.rs	reviewed	batch 252 last-line length matched; model self-reported heading, not tool-verified grok
libs/client-api-entity/Cargo.toml	reviewed	batch 252 last-line length matched; model self-reported heading, not tool-verified grok
libs/client-api-entity/src/id.rs	reviewed	batch 252 last-line length matched; model self-reported heading, not tool-verified grok
libs/client-api-entity/src/lib.rs	reviewed	batch 252 last-line length matched; model self-reported heading, not tool-verified grok
libs/client-api-test/Cargo.toml	reviewed	batch 252 last-line length matched; model self-reported heading, not tool-verified grok
libs/client-api-test/src/assertion_utils.rs	reviewed	batch 252 last-line length matched; model self-reported heading, not tool-verified grok
libs/client-api-test/src/async_utils.rs	reviewed	batch 252 last-line length matched; model self-reported heading, not tool-verified grok
libs/client-api-test/src/client.rs	reviewed	batch 253 last-line length matched; model self-reported heading, not tool-verified grok
libs/client-api-test/src/database_util.rs	reviewed	batch 253 last-line length matched; model self-reported heading, not tool-verified grok
libs/client-api-test/src/lib.rs	reviewed	batch 253 last-line length matched; model self-reported heading, not tool-verified grok
libs/client-api-test/src/log.rs	reviewed	batch 253 last-line length matched; model self-reported heading, not tool-verified grok
libs/client-api-test/src/test_client.rs	reviewed	batch 253 last-line length matched; model self-reported heading, not tool-verified grok
libs/client-api-test/src/test_client_config.rs	reviewed	batch 253 last-line length matched; model self-reported heading, not tool-verified grok
libs/client-api-test/src/test_client_v2.rs	reviewed	batch 253 last-line length matched; model self-reported heading, not tool-verified grok
libs/client-api-test/src/user.rs	reviewed	batch 253 last-line length matched; model self-reported heading, not tool-verified grok
libs/client-api-test/src/workspace_ops.rs	reviewed	batch 253 last-line length matched; model self-reported heading, not tool-verified grok
libs/client-api/Cargo.toml	reviewed	batch 253 last-line length matched; model self-reported heading, not tool-verified grok
libs/client-api/src/collab_sync/collab_sink.rs	reviewed	batch 253 last-line length matched; model self-reported heading, not tool-verified grok
libs/client-api/src/collab_sync/collab_stream.rs	reviewed	batch 253 last-line length matched; model self-reported heading, not tool-verified grok
libs/client-api/src/collab_sync/error.rs	reviewed	batch 253 last-line length matched; model self-reported heading, not tool-verified grok
libs/client-api/src/collab_sync/mod.rs	reviewed	batch 253 last-line length matched; model self-reported heading, not tool-verified grok
libs/client-api/src/collab_sync/plugin.rs	reviewed	batch 253 last-line length matched; model self-reported heading, not tool-verified grok
libs/client-api/src/collab_sync/sync_control.rs	reviewed	batch 254 last-line length matched; model self-reported composer, not tool-verified grok
libs/client-api/src/http.rs	reviewed	batch 254 last-line length matched; model self-reported composer, not tool-verified grok; main-session stopped restore_token from logging the token body
libs/client-api/src/http_access_request.rs	reviewed	batch 254 last-line length matched; model self-reported composer, not tool-verified grok
libs/client-api/src/http_ai.rs	reviewed	batch 254 last-line length matched; model self-reported composer, not tool-verified grok
libs/client-api/src/http_billing.rs	reviewed	batch 254 last-line length matched; model self-reported composer, not tool-verified grok
libs/client-api/src/http_blob.rs	reviewed	batch 254 last-line length matched; model self-reported composer, not tool-verified grok
libs/client-api/src/http_chat.rs	reviewed	batch 254 last-line length matched; model self-reported composer, not tool-verified grok
libs/client-api/src/http_collab.rs	reviewed	batch 254 last-line length matched; model self-reported composer, not tool-verified grok
libs/client-api/src/http_file.rs	reviewed	batch 254 last-line length matched; model self-reported composer, not tool-verified grok
libs/client-api/src/http_guest.rs	reviewed	batch 254 last-line length matched; model self-reported composer, not tool-verified grok
libs/client-api/src/http_member.rs	reviewed	batch 254 last-line length matched; model self-reported composer, not tool-verified grok
libs/client-api/src/http_person.rs	reviewed	batch 254 last-line length matched; model self-reported composer, not tool-verified grok
libs/client-api/src/http_publish.rs	reviewed	batch 254 last-line length matched; model self-reported composer, not tool-verified grok
libs/client-api/src/http_quick_note.rs	reviewed	batch 254 last-line length matched; model self-reported composer, not tool-verified grok
libs/client-api/src/http_search.rs	reviewed	batch 254 last-line length matched; model self-reported composer, not tool-verified grok
libs/client-api/src/http_settings.rs	reviewed	batch 255 last-line length matched; model not tool-verified grok
libs/client-api/src/http_template.rs	reviewed	batch 255 last-line length matched; model not tool-verified grok
libs/client-api/src/http_view.rs	reviewed	batch 255 last-line length matched; model not tool-verified grok
libs/client-api/src/lib.rs	reviewed	batch 255 last-line length matched; model not tool-verified grok
libs/client-api/src/log.rs	reviewed	batch 255 last-line length matched; model not tool-verified grok
libs/client-api/src/notify.rs	reviewed	batch 255 last-line length matched; model not tool-verified grok
libs/client-api/src/ping.rs	reviewed	batch 255 last-line length matched; model not tool-verified grok
libs/client-api/src/retry.rs	reviewed	batch 255 last-line length matched; model not tool-verified grok
libs/client-api/src/v2/PROTOCOL.md	reviewed	batch 255 last-line length matched; model not tool-verified grok
libs/client-api/src/v2/actor.rs	reviewed	batch 255 last-line length matched; model not tool-verified grok
libs/client-api/src/v2/compactor.rs	reviewed	batch 255 last-line length matched; model not tool-verified grok
libs/client-api/src/v2/conn_retry.rs	reviewed	batch 255 last-line length matched; model not tool-verified grok
libs/client-api/src/v2/controller.rs	reviewed	batch 255 last-line length matched; model not tool-verified grok
libs/client-api/src/v2/db.rs	reviewed	batch 255 last-line length matched; model not tool-verified grok
libs/client-api/src/v2/mod.rs	reviewed	batch 255 last-line length matched; model not tool-verified grok
libs/client-api/src/ws/client.rs	reviewed	batch 256 last-line length matched; model not tool-verified grok
libs/client-api/src/ws/error.rs	reviewed	batch 256 last-line length matched; model not tool-verified grok
libs/client-api/src/ws/handler.rs	reviewed	batch 256 last-line length matched; model not tool-verified grok
libs/client-api/src/ws/mod.rs	reviewed	batch 256 last-line length matched; model not tool-verified grok
libs/client-api/src/ws/msg_queue.rs	reviewed	batch 256 last-line length matched; model not tool-verified grok
libs/client-api/src/ws/state.rs	reviewed	batch 256 last-line length matched; model not tool-verified grok
libs/client-websocket/Cargo.toml	reviewed	batch 256 last-line length matched; model not tool-verified grok
libs/client-websocket/src/error.rs	reviewed	batch 256 last-line length matched; model not tool-verified grok
libs/client-websocket/src/lib.rs	reviewed	batch 256 last-line length matched; model not tool-verified grok
libs/client-websocket/src/message.rs	reviewed	batch 256 last-line length matched; model not tool-verified grok
libs/client-websocket/src/native.rs	reviewed	batch 256 last-line length matched; model not tool-verified grok
libs/client-websocket/src/web.rs	reviewed	batch 256 last-line length matched; model not tool-verified grok
libs/collab-rt-entity/.gitignore	reviewed	batch 256 last-line length matched; model not tool-verified grok
libs/collab-rt-entity/Cargo.toml	reviewed	batch 256 last-line length matched; model not tool-verified grok
libs/collab-rt-entity/build.rs	reviewed	batch 256 last-line length matched; model not tool-verified grok
libs/collab-rt-entity/migration/0147/client_init	reviewed	batch 257 last-line length matched; model not tool-verified grok
libs/collab-rt-entity/migration/0147/collab_update	reviewed	batch 257 last-line length matched; model not tool-verified grok
libs/collab-rt-entity/migration/0149/client_collab_v1	reviewed	batch 257 last-line length matched; model not tool-verified grok
libs/collab-rt-entity/migration/0149/client_init	reviewed	batch 257 last-line length matched; model not tool-verified grok
libs/collab-rt-entity/migration/0149/collab_update	reviewed	batch 257 last-line length matched; model not tool-verified grok
libs/collab-rt-entity/proto/collab.proto	reviewed	batch 257 last-line length matched; model not tool-verified grok
libs/collab-rt-entity/proto/realtime.proto	reviewed	batch 257 last-line length matched; model not tool-verified grok
libs/collab-rt-entity/src/client_message.rs	reviewed	batch 257 last-line length matched; model not tool-verified grok
libs/collab-rt-entity/src/collab_proto.rs	reviewed	batch 257 last-line length matched; model not tool-verified grok
libs/collab-rt-entity/src/lib.rs	reviewed	batch 257 last-line length matched; model not tool-verified grok
libs/collab-rt-entity/src/message.rs	reviewed	batch 257 last-line length matched; model not tool-verified grok
libs/collab-rt-entity/src/realtime_proto.rs	reviewed	batch 257 last-line length matched; model not tool-verified grok
libs/collab-rt-entity/src/server_message.rs	reviewed	batch 257 last-line length matched; model not tool-verified grok
libs/collab-rt-entity/src/user.rs	reviewed	batch 257 last-line length matched; model not tool-verified grok
libs/collab-rt-entity/tests/main.rs	test-fixture	test or fixture path
libs/collab-rt-entity/tests/serde_test.rs	test-fixture	test or fixture path
libs/collab-rt-protocol/Cargo.toml	reviewed	batch 257 last-line length matched; model not tool-verified grok
libs/collab-rt-protocol/src/data_validation.rs	reviewed	batch 258 last-line length matched; model not tool-verified grok
libs/collab-rt-protocol/src/lib.rs	reviewed	batch 258 last-line length matched; model not tool-verified grok
libs/collab-rt-protocol/src/message.rs	reviewed	batch 258 last-line length matched; model not tool-verified grok
libs/collab-rt-protocol/src/protocol.rs	reviewed	batch 258 last-line length matched; model not tool-verified grok
libs/collab-stream/Cargo.toml	reviewed	batch 258 last-line length matched; model not tool-verified grok
